Unnamed: 0,BRCA1P1
TCGA-BH-A0H9-01A,-1.54597904983165
TCGA-BH-A0HA-01A,-1.10310942822091
TCGA-BH-A0HF-01A,-0.719129576337224
TCGA-BH-A0HI-01A,-0.55310601452163
TCGA-BH-A0HK-01A,-0.100065745599162
TCGA-BH-A0HK-11A,-1.54597904983165
TCGA-BH-A0HL-01A,0.630538282887893
TCGA-BH-A0HO-01A,-0.778032760586521
TCGA-BH-A0HP-01A,-1.19952918707971
TCGA-BH-A0HQ-01A,-0.704433399848793
TCGA-BH-A0HU-01A,-0.361910871760722
TCGA-BH-A0HX-01A,0.359473290374641
TCGA-BH-A0HY-01A,-0.870322455422634
TCGA-BH-A0W3-01A,0.509140195972211
TCGA-BH-A0W4-01A,0.164756170830293
TCGA-BH-A0W5-01A,0.712343822406046
TCGA-BH-A0W7-01A,-1.54597904983165
TCGA-BH-A0WA-01A,-0.586186402607041
TCGA-BH-A18F-01A,-0.415280987208345
TCGA-BH-A18H-01A,-0.592496751639231
TCGA-BH-A18I-01A,0.994239572566702
TCGA-BH-A18J-01A,-0.866944127188521
TCGA-BH-A18J-11A,-0.33879506424043
TCGA-BH-A18K-01A,-0.349492842866724
TCGA-BH-A18K-11A,1.80315121560647
TCGA-BH-A18L-01A,1.7443668736626
TCGA-BH-A18L-11A,1.16603356323683
TCGA-BH-A18M-01A,-0.534731267902566
TCGA-BH-A18M-11A,1.38920345134958
TCGA-BH-A18N-01A,2.21754271511933
TCGA-BH-A18N-11A,1.18609019378842
TCGA-BH-A18P-01A,-0.476005373241959
TCGA-BH-A18P-11A,-1.14618186416835
TCGA-BH-A18Q-01A,0.0925304443898502
TCGA-BH-A18R-01A,-0.70704061580032
TCGA-BH-A18R-11A,1.64658717234225
TCGA-BH-A18S-01A,-0.58490349701427
TCGA-BH-A18S-11A,0.646639742112031
TCGA-BH-A18T-01A,0.844427570316951
TCGA-BH-A18U-01A,0.896320763457487
TCGA-BH-A18U-11A,1.13345351106407
TCGA-BH-A18V-01A,0.344219070123993
TCGA-BH-A18V-06A,0.525436255513267
TCGA-BH-A18V-11A,-1.06412005835172
TCGA-BH-A1EN-01A,-1.21564836500995
TCGA-BH-A1EN-11A,-0.0751327278620718
TCGA-BH-A1EO-01A,-1.54597904983165
TCGA-BH-A1ES-01A,0.326739801506193
TCGA-BH-A1ES-06A,0.894539573488626
TCGA-BH-A1ET-01A,0.927837780978361
TCGA-BH-A1EV-01A,0.712403190816331
TCGA-BH-A1EV-11A,1.30802507684365
TCGA-BH-A1EW-01A,0.165071893855494
TCGA-BH-A1EX-01A,0.315679258156086
TCGA-BH-A1EY-01A,-1.0419580219419
TCGA-BH-A1F0-01A,0.339756032368753
TCGA-BH-A1F0-11B,0.341052820869245
TCGA-BH-A1F2-01A,-0.734569022427172
TCGA-BH-A1F2-11A,0.590728340028703
TCGA-BH-A1F6-01A,-1.02825374637246
TCGA-BH-A1F6-11B,1.02248640758581
TCGA-BH-A1F8-11B,0.160884349305036
TCGA-BH-A1FB-01A,0.455067416570815
TCGA-BH-A1FB-11A,0.511052932088717
TCGA-BH-A1FD-01A,-1.22668712922661
TCGA-BH-A1FD-11B,0.545031122069408
TCGA-BH-A1FE-01A,-0.212554131724944
TCGA-BH-A1FE-06A,-0.898251019614541
TCGA-BH-A1FG-01A,-0.398171975601723
TCGA-BH-A1FH-01A,0.573192441511902
TCGA-BH-A1FH-11B,0.0370709055378169
TCGA-BH-A1FJ-11B,0.386390348392283
TCGA-BH-A1FM-11B,0.926563604914125
TCGA-BH-A1FN-11A,-0.729660148499082
TCGA-BH-A1FR-01A,0.705921217166638
TCGA-BH-A1FR-11B,1.32773835118102
TCGA-BH-A1FU-01A,-1.0936674472934
TCGA-BH-A1FU-11A,2.51453331785616
TCGA-BH-A201-01A,0.077968559832782
TCGA-BH-A202-01A,0.693910598129159
TCGA-BH-A203-01A,-0.886076060743577
TCGA-BH-A203-11A,1.93576711776262
TCGA-BH-A204-11A,-0.119460464976217
TCGA-BH-A208-01A,-0.406229306548462
TCGA-BH-A208-11A,0.397472175452394
TCGA-BH-A28O-01A,0.139408800477322
TCGA-BH-A28Q-01A,0.716080455773142
TCGA-BH-A2L8-01A,-0.816705943736728
TCGA-BH-A6R9-01A,-1.17686974321358
TCGA-BH-A8FY-01A,0.797239141465705
TCGA-BH-A8FZ-01A,0.78584457533958
TCGA-BH-A8G0-01A,-0.0310174634185465
TCGA-BH-AB28-01A,0.829850621694779
TCGA-D8-A13Z-01A,-0.735955846200468
TCGA-D8-A141-01A,0.137808433468007
TCGA-D8-A142-01A,-0.265828917775872
TCGA-D8-A145-01A,0.0901521425564107
TCGA-D8-A146-01A,0.23162341700802
TCGA-D8-A1J9-01A,-0.841327816844495
TCGA-D8-A1JB-01A,1.93268591146671
TCGA-D8-A1JC-01A,0.0391787206314256
TCGA-D8-A1JD-01A,-0.636899555354169
TCGA-D8-A1JE-01A,0.0883459486215766
TCGA-D8-A1JF-01A,-0.555975056971717
TCGA-D8-A1JG-01B,-0.241784534498389
TCGA-D8-A1JH-01A,0.503655270603146
TCGA-D8-A1JI-01A,0.801551427522998
TCGA-D8-A1JJ-01A,-0.28867823131942
TCGA-D8-A1JL-01A,-0.269189582175446
TCGA-D8-A1JM-01A,-0.131762885263394
TCGA-D8-A1JN-01A,-0.242077144018759
TCGA-D8-A1JP-01A,-0.0298815916997699
TCGA-D8-A1JU-01A,0.092694356789016
TCGA-D8-A1X5-01A,-1.09640389292079
TCGA-D8-A1X6-01A,0.387234251689277
TCGA-D8-A1X7-01A,0.548072835515967
TCGA-D8-A1X8-01A,-0.368462594193246
TCGA-D8-A1X9-01A,1.70059524007683
TCGA-D8-A1XA-01A,0.748163907295859
TCGA-D8-A1XB-01A,0.371703514043031
TCGA-D8-A1XC-01A,1.37735232399317
TCGA-D8-A1XF-01A,1.10147580156102
TCGA-D8-A1XG-01A,0.795249962078665
TCGA-D8-A1XJ-01A,-1.23664378061717
TCGA-D8-A1XK-01A,-0.717380076160937
TCGA-D8-A1XM-01A,0.0927763077473904
TCGA-D8-A1XO-01A,-0.522051648403751
TCGA-D8-A1XQ-01A,-1.54597904983165
TCGA-D8-A1XR-01A,0.436379964784168
TCGA-D8-A1XT-01A,0.0735866728493015
TCGA-D8-A1XU-01A,0.396212908677507
TCGA-D8-A1XV-01A,0.516779746976103
TCGA-D8-A1XW-01A,1.42042644138628
TCGA-D8-A1XY-01A,1.33139874366701
TCGA-D8-A1XZ-01A,-0.308063620223696
TCGA-D8-A1Y1-01A,0.178364032133008
TCGA-D8-A1Y2-01A,-0.918391960506423
TCGA-D8-A27E-01A,0.707826449551927
TCGA-D8-A27F-01A,-0.752167426124361
TCGA-D8-A27G-01A,-0.454750842833005
TCGA-D8-A27H-01A,-0.2624741187142
TCGA-D8-A27I-01A,0.867676505162267
TCGA-D8-A27K-01A,0.32630440552022
TCGA-D8-A27L-01A,0.689049202765728
TCGA-D8-A27M-01A,1.01225355848401
TCGA-D8-A27N-01A,-1.54597904983165
TCGA-D8-A27P-01A,-0.464034480289953
